province_state,country_region,observation_date,continent,us_county,us_state,confirmed_total,deaths_total,recovered_total,confirmed_daily,deaths_daily,recovered_daily,latitude,longitude
Saskatchewan,Canada,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-10 00:00:00+00,,,,0,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-11 00:00:00+00,,,,0,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-12 00:00:00+00,,,,0,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-13 00:00:00+00,,,,2,0,0,2,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-14 00:00:00+00,,,,2,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-15 00:00:00+00,,,,2,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-16 00:00:00+00,,,,7,0,0,5,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-17 00:00:00+00,,,,7,0,0,0,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-18 00:00:00+00,,,,8,0,0,1,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-19 00:00:00+00,,,,16,0,0,8,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-20 00:00:00+00,,,,20,0,0,4,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-21 00:00:00+00,,,,26,0,0,6,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-22 00:00:00+00,,,,52,0,0,26,0,0,52.9399,-106.4509
Saskatchewan,Canada,2020-03-23 00:00:00+00,,,,52,0,0,0,0,0,52.9399,-106.4509
,Ethiopia,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-03 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-04 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-05 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-06 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-10 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-11 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-12 00:00:00+00,,,,0,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-13 00:00:00+00,,,,1,0,0,1,0,0,9.145,40.4897
,Ethiopia,2020-03-14 00:00:00+00,,,,1,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-15 00:00:00+00,,,,1,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-16 00:00:00+00,,,,5,0,0,4,0,0,9.145,40.4897
,Ethiopia,2020-03-17 00:00:00+00,,,,5,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-18 00:00:00+00,,,,6,0,0,1,0,0,9.145,40.4897
,Ethiopia,2020-03-19 00:00:00+00,,,,6,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-20 00:00:00+00,,,,9,0,0,3,0,0,9.145,40.4897
,Ethiopia,2020-03-21 00:00:00+00,,,,9,0,0,0,0,0,9.145,40.4897
,Ethiopia,2020-03-22 00:00:00+00,,,,11,0,4,2,0,4,9.145,40.4897
,Ethiopia,2020-03-23 00:00:00+00,,,,11,0,4,0,0,0,9.145,40.4897
,Sudan,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-03 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-04 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-05 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-06 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-10 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-11 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-12 00:00:00+00,,,,0,0,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-13 00:00:00+00,,,,1,1,0,1,1,0,12.8628,30.2176
,Sudan,2020-03-14 00:00:00+00,,,,1,1,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-15 00:00:00+00,,,,1,1,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-16 00:00:00+00,,,,1,1,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-17 00:00:00+00,,,,1,1,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-18 00:00:00+00,,,,2,1,0,1,0,0,12.8628,30.2176
,Sudan,2020-03-19 00:00:00+00,,,,2,1,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-20 00:00:00+00,,,,2,1,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-21 00:00:00+00,,,,2,1,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-22 00:00:00+00,,,,2,1,0,0,0,0,12.8628,30.2176
,Sudan,2020-03-23 00:00:00+00,,,,2,1,0,0,0,0,12.8628,30.2176
,Guinea,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-03 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-04 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-05 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-06 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-10 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-11 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-12 00:00:00+00,,,,0,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-13 00:00:00+00,,,,1,0,0,1,0,0,9.9456,-9.6966
,Guinea,2020-03-14 00:00:00+00,,,,1,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-15 00:00:00+00,,,,1,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-16 00:00:00+00,,,,1,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-17 00:00:00+00,,,,1,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-18 00:00:00+00,,,,1,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-19 00:00:00+00,,,,1,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-20 00:00:00+00,,,,1,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-21 00:00:00+00,,,,2,0,0,1,0,0,9.9456,-9.6966
,Guinea,2020-03-22 00:00:00+00,,,,2,0,0,0,0,0,9.9456,-9.6966
,Guinea,2020-03-23 00:00:00+00,,,,2,0,0,0,0,0,9.9456,-9.6966
Grand Princess,Canada,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-14 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-15 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-16 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-17 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-18 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-19 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-20 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-21 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-22 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-23 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-24 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-25 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-26 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-27 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-28 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-02-29 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-01 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-02 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-03 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-04 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-05 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-06 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-07 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-08 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-09 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-10 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-11 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-12 00:00:00+00,,,,0,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-13 00:00:00+00,,,,2,0,0,2,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-14 00:00:00+00,,,,2,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-15 00:00:00+00,,,,2,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-16 00:00:00+00,,,,2,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-17 00:00:00+00,,,,8,0,0,6,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-18 00:00:00+00,,,,9,0,0,1,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-19 00:00:00+00,,,,9,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-20 00:00:00+00,,,,10,0,0,1,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-21 00:00:00+00,,,,10,0,0,0,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-22 00:00:00+00,,,,13,0,0,3,0,0,37.6489,-122.6655
Grand Princess,Canada,2020-03-23 00:00:00+00,,,,13,0,0,0,0,0,37.6489,-122.6655
,Kenya,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-29 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-30 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-01-31 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-01 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-02 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-03 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-04 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-05 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-06 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-07 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-08 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-09 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-10 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-11 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-12 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
,Kenya,2020-02-13 00:00:00+00,,,,0,0,0,0,0,0,-0.0236,37.9062
